size,time
166900,816
167000,804
167100,792
167200,792
167300,804
167400,804
167500,792
167600,804
167700,792
167800,828
167900,792
168000,780
168100,792
168200,792
168300,804
168400,804
168500,792
168600,804
168700,816
168800,804
168900,804
169000,804
169100,816
169200,828
169300,828
169400,804
169500,804
169600,792
169700,792
169800,804
169900,804
170000,792
170100,816
170200,792
170300,792
170400,804
170500,816
170600,804
170700,816
170800,816
170900,804
171000,804
171100,792
171200,828
171300,804
171400,804
171500,816
171600,804
171700,816
171800,816
171900,828
172000,804
172100,804
172200,816
172300,840
172400,816
172500,804
172600,816
172700,816
172800,804
172900,816
173000,792
173100,816
173200,804
173300,816
173400,804
173500,816
173600,804
173700,804
173800,792
173900,804
174000,804
174100,804
174200,792
174300,792
174400,804
174500,816
174600,804
174700,840
174800,828
174900,804
175000,828
175100,828
175200,792
175300,804
175400,792
175500,816
175600,792
175700,828
175800,816
175900,804
176000,804
176100,816
176200,792
176300,828
176400,804
176500,828
176600,804
176700,804
176800,804
176900,828
177000,804
177100,792
177200,792
177300,804
177400,816
177500,804
177600,804
177700,792
177800,816
177900,852
178000,804
178100,816
178200,816
178300,828
178400,816
178500,804
178600,828
178700,816
178800,816
178900,828
179000,804
179100,804
179200,792
179300,804
179400,804
179500,804
179600,816
179700,816
179800,792
179900,816
180000,852
180100,816
180200,816
180300,816
180400,804
180500,792
180600,792
180700,804
180800,804
180900,816
181000,816
181100,804
181200,804
181300,816
181400,816
181500,816
181600,792
181700,816
181800,804
181900,804
182000,804
182100,804
182200,792
182300,816
182400,792
182500,816
182600,792
182700,816
182800,816
182900,852
183000,804
183100,792
183200,792
183300,816
183400,792
183500,792
183600,816
183700,827
183800,804
183900,804
184000,792
184100,816
184200,804
184300,816
184400,792
184500,816
184600,816
184700,816
184800,804
184900,792
185000,792
185100,816
185200,804
185300,804
185400,792
185500,816
185600,816
185700,816
185800,804
185900,840
186000,804
186100,816
186200,804
186300,804
186400,804
186500,828
186600,816
186700,804
186800,792
186900,828
187000,804
187100,816
187200,804
187300,816
187400,816
187500,828
187600,804
187700,804
187800,792
187900,804
188000,792
188100,816
188200,804
188300,804
188400,816
188500,804
188600,816
188700,816
188800,792
188900,804
189000,804
189100,816
189200,804
189300,840
189400,804
189500,816
189600,804
189700,816
189800,816
189900,804
190000,840
190100,804
190200,792
190300,792
190400,840
190500,804
190600,792
190700,840
190800,792
190900,816
191000,828
191100,804
191200,804
191300,816
191400,792
191500,828
191600,804
191700,816
191800,804
191900,804
192000,816
192100,804
192200,792
192300,816
192400,816
192500,828
192600,792
192700,815
192800,792
192900,804
193000,780
193100,792
193200,792
193300,828
193400,816
193500,804
193600,804
193700,828
193800,804
193900,816
194000,792
194100,804
194200,792
194300,816
194400,804
194500,864
194600,792
194700,804
194800,804
194900,816
195000,816
195100,828
195200,792
195300,816
195400,792
195500,804
195600,792
195700,816
195800,780
195900,804
196000,804
196100,804
196200,792
196300,804
196400,828
196500,828
196600,828
196700,804
196800,804
196900,816
197000,792
197100,840
197200,804
197300,816
197400,816
197500,804
197600,792
197700,816
197800,804
197900,816
198000,792
198100,840
198200,816
198300,804
198400,828
198500,804
198600,804
198700,828
198800,792
198900,816
199000,792
199100,792
199200,804
199300,816
199400,816
199500,804
199600,792
199700,816
199800,792
199900,804
200000,804
200100,816
200200,816
200300,804
200400,828
200500,804
200600,816
200700,804
200800,792
200900,804
201000,804
201100,804
201200,804
201300,792
201400,816
201500,792
201600,816
201700,792
201800,792
201900,816
202000,804
202100,804
202200,792
202300,804
202400,792
202500,816
202600,792
202700,804
202800,816
202900,804
203000,804
203100,792
203200,780
203300,792
203400,780
203500,804
203600,804
203700,792
203800,804
203900,804
204000,792
204100,804
204200,792
204300,780
204400,792
204500,792
204600,804
204700,792
204800,828
204900,792
205000,804
205100,804
205200,804
205300,792
205400,792
205500,804
205600,804
205700,804
205800,804
205900,792
206000,792
206100,792
206200,804
206300,792
206400,792
206500,792
206600,804
206700,804
206800,792
206900,792
207000,792
207100,804
207200,804
207300,792
207400,804
207500,804
207600,804
207700,792
207800,792
207900,792
208000,804
208100,804
208200,792
208300,804
208400,804
208500,792
208600,792
208700,792
208800,792
208900,804
209000,804
209100,792
209200,804
209300,804
209400,816
209500,792
209600,780
209700,816
209800,804
209900,804
210000,780
210100,804
210200,804
210300,804
210400,792
210500,792
210600,792
210700,804
210800,804
210900,792
211000,792
211100,804
211200,804
211300,792
211400,804
211500,804
211600,804
211700,804
211800,792
211900,792
212000,792
212100,804
212200,804
212300,792
212400,792
212500,780
212600,792
212700,792
212800,792
212900,792
213000,780
213100,804
213200,792
213300,792
213400,804
213500,804
213600,804
213700,804
213800,780
213900,804
214000,804
214100,804
214200,804
214300,804
214400,816
214500,792
214600,792
214700,780
214800,804
214900,780
215000,792
215100,792
215200,804
215300,804
215400,804
215500,792
215600,804
215700,804
215800,792
215900,792
216000,792
216100,804
216200,792
216300,780
216400,780
216500,792
216600,804
216700,780
216800,780
216900,780
217000,792
217100,792
217200,804
217300,804
217400,816
217500,804
217600,804
217700,792
217800,804
217900,816
218000,816
218100,816
218200,780
218300,792
218400,840
218500,804
218600,804
218700,792
218800,792
218900,804
219000,804
219100,792
219200,792
219300,804
219400,804
219500,804
219600,792
219700,780
219800,792
219900,804
220000,792
220100,792
220200,804
220300,804
220400,816
220500,816
220600,804
220700,816
220800,804
220900,804
221000,804
221100,804
221200,804
221300,828
221400,804
221500,804
221600,804
221700,816
221800,828
221900,816
222000,816
222100,816
222200,828
222300,792
222400,816
222500,804
222600,804
222700,804
222800,816
222900,840
223000,792
223100,828
223200,804
223300,804
223400,816
223500,816
223600,816
223700,816
223800,816
223900,804
224000,828
224100,816
224200,780
224300,804
224400,792
224500,804
224600,804
224700,792
224800,804
224900,792
225000,804
225100,804
225200,792
225300,792
225400,804
225500,792
225600,780
225700,804
225800,804
225900,804
226000,804
226100,804
226200,804
226300,816
226400,792
226500,804
226600,804
226700,804
226800,816
226900,792
227000,792
227100,804
227200,804
227300,792
227400,792
227500,804
227600,804
227700,780
227800,792
227900,792
228000,804
228100,804
228200,804
228300,792
228400,792
228500,804
228600,780
228700,792
228800,792
228900,804
229000,792
229100,804
229200,792
229300,780
229400,780
229500,804
229600,792
229700,780
229800,792
229900,804
230000,804
230100,804
230200,792
230300,792
230400,804
230500,792
230600,804
230700,816
230800,804
230900,828
231000,804
231100,828
231200,852
231300,828
231400,792
231500,804
231600,816
231700,840
231800,816
231900,816
232000,804
232100,828
232200,804
232300,828
232400,804
232500,804
232600,792
232700,804
232800,792
232900,792
233000,804
233100,816
233200,816
233300,816
233400,780
233500,828
233600,792
233700,816
233800,792
233900,816
234000,792
234100,804
234200,792
234300,804
234400,792
234500,816
234600,792
234700,816
234800,792
234900,792
235000,792
235100,804
235200,780
235300,816
235400,804
235500,816
235600,792
235700,816
235800,804
235900,816
236000,792
236100,792
236200,876
236300,828
236400,804
236500,792
236600,792
236700,804
236800,792
236900,792
237000,780
237800,792
237900,816
238000,780
238100,792
238200,792
238300,804
238400,780
238500,780
238600,792
238700,792
238800,792
238900,804
239000,780
239100,792
239200,804
239300,780
239400,780
239500,792
239600,804
239700,804
239800,792
239900,804
240000,792
240100,792
240200,780
240300,828
240400,768
240500,792
240600,792
240700,792
240800,780
240900,804
241000,792
241100,804
241200,780
241300,780
241400,792
241500,804
241600,780
241700,792
241800,780
241900,780
242000,792
242100,780
242200,792
242300,780
242400,792
242500,780
242600,768
242700,780
242800,780
242900,792
243000,768
243100,780
243200,792
243300,792
243400,780
243500,780
243600,780
243700,792
243800,792
243900,792
244000,792
244100,804
244200,792
244300,792
244400,780
244500,792
244600,792
244700,792
244800,768
244900,792
245000,792
245100,792
245200,792
245300,768
245400,780
245500,780
245600,792
245700,780
245800,780
245900,780
246000,792
246100,792
246200,780
246300,792
246400,792
246500,804
246600,768
246700,780
246800,780
246900,792
247000,792
247100,780
247200,780
247300,792
247400,780
247500,780
247600,804
247700,768
247800,792
247900,780
248000,792
248100,792
248200,792
248300,792
248400,780
248500,780
248600,780
248700,780
248800,792
248900,792
249000,792
249100,792
249200,792
249300,792
249400,792
249500,780
249600,792
249700,780
249800,780
249900,792
250000,792
250100,780
250200,804
250300,792
250400,804
250500,792
250600,804
250700,792
250800,792
250900,804
251000,780
251100,816
251200,804
251300,792
251400,804
251500,792
251600,804
251700,792
251800,804
251900,792
252000,780
252100,792
252200,804
252300,804
252400,804
252500,816
252600,804
252700,816
252800,804
252900,804
253000,792
253100,792
253200,792
253300,792
253400,792
253500,780
253600,780
253700,780
253800,804
253900,804
254000,804
254100,804
254200,804
254300,792
254400,792
254500,792
254600,792
254700,780
254800,780
254900,780
255000,804
255100,792
255200,804
255300,792
255400,792
255500,792
255600,780
255700,804
255800,804
255900,804
256000,816
256100,804
256200,792
256300,804
256400,792
256500,816
256600,816
256700,804
256800,792
256900,804
257000,792
257100,816
257200,804
257300,804
257400,804
257500,804
257600,804
257700,804
257800,792
257900,804
258000,804
258100,804
258200,804
258300,804
258400,804
258500,792
258600,804
258700,804
258800,804
258900,804
259000,792
259100,804
259200,816
259300,804
259400,804
259500,780
259600,792
259700,792
259800,804
259900,792
260000,780
260100,792
260200,792
260300,792
260400,804
260500,804
260600,804
260700,792
260800,792
260900,792
261000,792
261100,792
261200,780
261300,792
261400,792
261500,792
261600,780
261700,780
261800,780
261900,780
262000,792
262100,792
262200,828
262300,828
262400,840
262500,852
262600,840
262700,840
262800,840
262900,840
263000,864
263100,816
263200,828
263300,840
263400,828
263500,828
263600,840
263700,840
263800,828
263900,828
264000,840
264100,828
264200,828
264300,828
264400,828
264500,828
264600,828
264700,840
264800,852
264900,828
265000,828
265100,828
265200,828
265300,840
265400,840
265500,828
265600,828
265700,840
265800,840
265900,816
266000,840
266100,840
266200,828
266300,828
266400,828
266500,840
266600,840
266700,828
266800,828
266900,876
267000,828
267100,816
267200,828
267300,840
267400,828
267500,816
267600,840
267700,828
267800,828
267900,840
268000,840
268100,840
268200,816
268300,840
268400,840
268500,840
268600,840
268700,828
268800,828
268900,840
269000,852
269100,840
269200,840
269300,840
269400,840
269500,828
269600,828
269700,840
269800,828
269900,828
270000,828
270100,828
270200,828
270300,828
270400,840
270500,828
270600,840
270700,840
270800,840
270900,852
271000,840
271100,816
271200,816
271300,816
271400,816
271500,828
271600,816
271700,852
271800,816
271900,816
272000,828
272100,828
272200,828
272300,840
272400,840
272500,816
272600,852
272700,816
272800,828
272900,852
273000,816
273100,840
273200,828
273300,840
273400,828
273500,816
273600,840
273700,876
273800,840
273900,840
274000,840
274100,828
274200,828
274300,864
274400,840
274500,816
274600,852
274700,852
274800,852
274900,840
275000,828
275100,828
275200,840
275300,840
275400,840
275500,900
275600,840
275700,852
275800,840
275900,840
276000,828
276100,828
276200,852
276300,840
276400,828
276500,828
276600,840
276700,816
276800,828
276900,840
277000,852
277100,840
277200,840
277300,840
277400,840
277500,840
277600,828
277700,840
277800,840
277900,816
278000,840
278100,828
278200,828
278300,840
278400,852
278500,828
278600,816
278700,840
278800,828
278900,852
279000,828
279100,828
279200,840
279300,852
279400,840
279500,828
279600,840
279700,840
279800,840
279900,828
280000,828
280100,840
280200,828
280300,840
280400,828
280500,816
280600,840
280700,840
