size,time
701100,3684
701090,3252
701080,3468
701070,3240
701060,3384
701050,2796
701040,3252
701030,3228
701020,3012
701010,2988
701000,2748
700990,3252
700980,3540
700970,2436
700960,3528
700950,3012
700940,2544
700930,3384
700920,2964
700910,2964
700900,2460
700890,2760
700880,3000
700870,3624
700860,3324
700850,2892
700840,3456
700830,3096
700820,2268
700810,2472
700800,3084
700790,3048
700780,3396
700770,2508
700760,3012
700750,2700
700740,3084
700730,2916
700720,3720
700710,3180
700700,3432
700690,2856
700680,3060
700670,3432
700660,3660
700650,3516
700640,2616
700630,3288
700620,2568
700610,3048
700600,3852
700590,2508
700580,3624
700570,3324
700560,3024
700550,2868
700540,3744
700530,2484
700520,2760
700510,3276
700500,2784
700490,2988
700480,2352
700470,2592
700460,2400
700450,3180
700440,3264
700430,3036
700420,3408
700410,3336
700400,3048
700390,2916
700380,2940
700370,2568
700360,3768
700350,3516
700340,2316
700330,2880
700320,2328
700310,2748
700300,3060
700290,3528
700280,3336
700270,3132
700260,2484
700250,3372
700240,3048
700230,2484
700220,2868
700210,2484
700200,3168
700190,2136
700180,3144
700170,2844
700160,2952
700150,2892
700140,2520
700130,2340
700120,3180
700110,2940
700100,3216
700090,2976
700080,3132
700070,3072
700060,2928
700050,2772
700040,2568
700030,2592
700020,3180
700010,3036
700000,3108
699990,3000
699980,2676
699970,3108
699960,2640
699950,2760
699940,2412
699930,3768
699920,3480
699910,2820
699900,2568
699890,2820
699880,3144
699870,2556
699860,3228
699850,2868
699840,2640
699830,2976
699820,2628
699810,3444
699800,3264
699790,3180
699780,3024
699770,2940
699760,2772
699750,2748
699740,2868
699730,3204
699720,3012
699710,2556
699700,3252
699690,2976
699680,3288
699670,3528
699660,3132
699650,2724
699640,3132
699630,2880
699620,3216
699610,3204
699600,2760
699590,2928
699580,2592
699570,3444
699560,3108
699550,2964
699540,3144
699530,3504
699520,3348
699510,3348
699500,3876
699490,3072
699480,3060
699470,2808
699460,3840
699450,3780
699430,3624
699420,3492
699410,3156
699400,3432
699390,3360
699380,3192
699370,3575
699360,3072
699350,2880
699340,3324
699330,3468
699320,3072
699310,3648
699300,3684
699290,3024
699280,3588
699270,3888
699260,3180
699250,3456
699240,3876
699230,2904
699220,2844
699210,3840
699200,2988
699190,3324
699180,3156
699170,3348
699160,2856
699150,3408
699140,2820
699130,3480
699120,2736
699110,2891
699100,3360
699090,3468
699080,3312
699070,3336
699060,3024
699050,2808
699040,3468
699030,3672
699020,2796
699010,3648
699000,3660
698990,2952
698980,3084
698970,3036
698960,2844
698950,3168
698940,3036
698930,3516
698920,3420
698910,3372
698900,3348
698890,3372
698880,3432
698870,3288
698860,3588
698850,3348
698840,3672
698830,3216
698820,3048
698810,3636
698800,3324
698790,2844
698780,3672
698770,3348
698760,3456
698750,3060
698740,3252
698730,3252
698720,3852
698710,3671
698700,2976
698690,3348
698680,3156
698670,2928
698660,3072
698650,3504
698640,3600
698630,3384
698620,3336
698610,2940
698600,3576
698590,2952
698580,3636
698570,2604
698560,3168
698550,3408
698540,3264
698530,4056
698520,3192
698510,3000
698500,2820
698490,3240
698480,3684
698470,3780
698460,3144
698450,3852
698440,3420
698430,3444
698420,3660
698410,3588
698400,4056
698390,3684
698380,3204
698370,3036
698360,3300
698350,3060
698340,3384
698330,3300
698320,2880
698310,2928
698300,2688
698290,3324
698280,3468
698270,3060
698260,2652
698250,3684
698240,3648
698230,2700
698220,3552
698210,3060
698200,3024
698190,3612
698180,3132
698170,3288
698160,2832
698150,3516
698140,3624
698130,2952
698120,3096
698110,2616
698100,3108
698090,3288
698080,3060
698070,2988
698060,2664
698050,2496
698040,2712
698030,2663
698020,2928
698010,2940
698000,2820
697990,2616
697980,2964
697970,3408
697960,2928
697950,2832
697940,2496
697930,2736
697920,2964
697910,2724
697900,2568
697890,2796
697880,3144
697870,2892
697860,2748
697850,2868
697840,3096
697830,3132
697820,2832
697810,3348
697800,3276
697790,3312
697780,2952
697770,3420
697760,3192
697750,2952
697740,2856
697730,3072
697720,3564
697710,2676
697700,2808
697690,3324
697680,2856
697670,3240
697660,2868
697650,3000
697640,2400
697630,3348
697620,3276
697610,2940
697600,3192
697590,2712
697580,2904
697570,3372
697560,3708
697550,3108
697540,2532
697530,2592
697520,2616
697510,3216
697500,2916
697490,2652
697480,2580
697470,3732
697460,3120
697450,2424
697440,3708
697430,2760
697420,3228
697410,2724
697400,3012
697390,2928
697380,3563
697370,2820
697360,2952
697350,3516
697340,3348
697330,2904
697320,2976
697310,3096
697300,2928
697290,2676
697280,2712
697270,2688
697260,3132
697250,3156
697240,3948
697230,3156
697220,3324
697210,3096
697200,3156
697190,2928
697180,3240
697170,3180
697160,3000
697150,3420
697140,3312
697130,2712
697120,2760
697110,3504
697100,3468
697090,2712
697080,2892
697070,2976
697060,4332
697050,2832
697040,2244
697030,3012
697020,2808
697010,2628
697000,3252
696990,2076
696980,2784
696970,2976
696960,2988
696950,3084
696940,3360
696930,2904
696920,2820
696910,2700
696900,3612
696890,3168
696880,2436
696870,2892
696860,2748
696850,3276
696840,3552
696830,2940
696820,3000
696810,2436
696800,3408
696790,3300
696780,3180
696770,2844
696760,3108
696750,2808
696740,3000
696730,3024
696720,3408
696710,3144
696700,2424
696690,2568
696680,2400
696670,2808
696660,2736
696650,3372
696640,2772
696630,2088
696620,3240
696610,2988
696600,3120
696590,2796
696580,2880
696570,3576
696560,3155
696550,3180
696540,3012
696530,2940
696520,2832
696510,3060
696500,3120
696490,3324
696480,3132
696470,3276
696460,3036
696450,3708
696440,3168
696430,3348
696420,3372
696410,3660
696400,2784
696390,3240
696380,2832
696370,2892
696360,3192
696350,3012
696340,2904
696330,3120
696320,2928
696310,2820
696300,2652
696290,2928
696280,3624
696270,3012
696260,3312
696250,2748
696240,2568
696230,2988
696220,2868
696210,3000
696200,3012
696190,2891
696180,3012
696170,2328
696160,3696
696150,3336
696140,2484
696130,2832
696120,3228
696110,3576
696100,3348
696090,3384
696080,2832
696070,2724
696060,2352
696050,2892
696040,2880
696030,3072
696020,3048
696010,2700
696000,2784
695990,2928
695980,2760
695970,3420
695960,2784
695950,2964
695940,2604
695930,3372
695920,2952
695910,2988
695900,2820
695890,3000
695880,2520
695870,3324
695860,2976
695850,3084
695840,2880
695830,3036
695820,2964
695810,2748
695800,2940
695790,2760
695780,3408
695770,2964
695760,3168
695750,2760
695740,3804
695730,3108
695720,3384
695710,3552
695700,3204
695690,3288
695680,2772
695670,3288
695660,3108
695650,2820
695640,3132
695630,3132
695620,2712
695610,2640
695600,3312
695590,3216
695580,2880
695570,3444
695560,2892
695550,3432
695540,3456
695530,3192
695520,2892
695510,3072
695500,3204
695490,2916
695480,3456
695470,3348
695460,3516
695450,3192
695440,2472
695430,2904
695420,3156
695410,3312
695400,3024
695390,3048
695380,2964
695370,2292
695360,3672
695350,3624
695340,3360
695330,3504
695320,3300
695310,2628
695300,3036
695290,2940
695280,2868
695270,3036
695260,3036
695250,3192
695240,2364
695230,2784
695220,2928
695210,3168
695200,3419
695190,3000
695180,2868
695170,2568
695160,3912
695150,2796
695140,3300
695130,2820
695120,2916
695110,2628
695100,3360
695090,2604
695080,2880
695070,3264
695060,3072
695050,3312
695040,3120
695030,3048
695020,3048
695010,2868
695000,2916
694990,2616
694980,3396
694970,2544
694960,3036
694950,2772
694940,2712
694930,3240
694920,3324
694910,2520
694900,4116
694890,3672
694880,2664
694870,3108
694860,2880
694850,2700
694840,3516
694830,2448
694820,3060
694810,2820
694800,2628
694790,2928
694780,2688
694770,3036
694760,2892
694750,3048
694740,3204
694730,3012
694720,3036
694710,2592
694700,2976
694690,3792
694680,2736
694670,2520
694660,2892
694650,2904
694640,2952
694630,3012
694620,3396
694610,2724
694600,2700
694590,2580
694580,2868
694570,3576
694560,3095
694550,3144
694540,2856
694530,3108
694520,3072
694510,2964
694500,2964
694490,3216
694480,3300
694470,2676
694460,2904
694450,2892
694440,3348
694430,3144
694420,2796
694410,3132
694400,2868
694390,3192
694380,2820
694370,3456
694360,2628
694350,3456
694340,2904
694330,3216
694320,2964
694310,3312
694300,2940
694290,2808
694280,3383
694270,3324
694260,3036
694250,3072
694240,2952
694230,2724
694220,2292
694210,3072
694200,2808
694190,2580
694180,3204
694170,2988
694160,2976
694150,2904
694140,2928
694130,2868
694120,2892
694110,3312
694100,2856
694090,3288
694080,2988
694070,2688
694060,2976
694050,3132
694040,3324
694030,2664
694020,2820
694010,3084
694000,3420
693990,3336
693980,2760
693970,2676
693960,2700
693950,2508
693940,3012
693930,3408
693920,2388
693910,2880
693900,2892
693890,2616
693880,2448
693870,3036
693860,2868
693850,2592
693840,2328
693830,2976
693820,2580
693810,3276
693800,2544
693790,3096
693780,2928
693770,2448
693760,3300
693750,2664
693740,3396
693730,2964
693720,3168
693710,2700
693700,3528
693690,3348
693680,3048
693670,3636
693660,3624
693650,3660
693640,3072
693630,3288
693620,3324
693610,2868
693600,3552
693590,3624
693580,3396
693570,3696
693560,3288
693550,3372
693540,3288
693530,3672
693520,3204
693510,3756
693500,2988
693490,3156
693480,2916
693470,3648
693460,2928
693450,3216
693440,3276
693430,2808
693420,3084
693410,3048
693400,3012
693390,2640
693380,3168
693370,2952
693360,3108
693350,2952
693340,3036
693330,3192
693320,2892
693310,2844
693300,3264
693290,2424
693280,3492
693270,2676
693260,3480
693250,3348
693240,2832
693230,3372
693220,3072
693210,2760
693200,3000
693190,3396
693180,2748
693170,2700
693160,2940
693150,2604
693140,2832
693130,3000
693120,3444
693110,2892
693100,3552
693090,2604
693080,2820
693070,2868
693060,3096
693050,2472
693040,3156
693030,2916
693020,3180
693010,3360
693000,2988
692990,3372
692980,3432
692970,2520
692960,2940
692950,3060
692940,3120
692930,2916
692920,3144
692910,3132
692900,3480
692890,3084
692880,2592
692870,3156
692860,2580
692850,2964
692840,2616
692830,3204
692820,2736
692810,3072
692800,2700
692790,3372
692780,3132
692770,3084
692760,2232
692750,2640
692740,3192
692730,3408
692720,2952
692710,2820
692700,3036
692690,3120
692680,2976
692670,2784
692660,2832
692650,2627
692640,3156
692630,3588
692620,2412
692610,3024
692600,2952
692590,3204
692580,3252
692570,3048
692560,2928
692550,3048
692540,2988
692530,2736
692520,3168
692510,2640
692500,3228
692490,3000
692480,2904
692470,2712
692460,2712
692450,2496
692440,3636
692430,3684
692420,2892
692410,3264
692400,2424
692390,2772
692380,2400
692370,3024
692360,3096
692350,2856
692340,3156
692330,2748
692320,3168
692310,3000
692300,3360
692290,2496
692280,3036
692270,3144
692260,2976
692250,2892
692240,3408
692230,2976
692220,3144
692210,2820
692200,3240
692190,2652
692180,3060
692170,3012
692160,3444
692150,3036
692140,2664
692130,2988
692120,3696
692110,3024
692100,3084
692090,3360
692080,2604
692070,3432
692060,3480
692050,2916
692040,3420
692030,3240
692020,2268
692010,3612
692000,3228
691990,3000
691980,2868
691970,3312
691960,3432
691950,3540
691940,3108
691930,3420
691920,3096
691910,2772
691900,3288
691890,2688
691880,3360
691870,3276
691860,3012
691850,2460
691840,2544
691830,3096
691820,2868
691810,2940
691800,2724
691790,2976
691780,2532
691770,2820
691760,3360
691750,2928
691740,2952
691730,3180
691720,2880
691710,3132
691700,3084
691690,3108
691680,4236
691670,3060
691660,3048
691650,2760
691640,3036
691630,3000
691620,2832
691610,3060
691600,3288
691590,2916
691580,3071
691570,2964
691560,2976
691550,3504
691540,2748
691530,3012
691520,3036
691510,2784
691500,3300
691490,2712
691480,2556
691470,2736
691460,3732
691450,2556
691440,2820
691430,3696
691420,3372
691410,3744
691400,2868
691390,3408
691380,3480
691370,2724
691360,3516
691350,3132
691340,3216
691330,3036
691320,3108
691310,3192
691300,3120
691290,3384
691280,2952
691270,3300
691260,3420
691250,3096
691240,3264
691230,3588
691220,2736
691210,3240
691200,2712
691190,3192
691180,3456
691170,3168
691160,2844
691150,2604
691140,3192
691130,3120
691120,3456
691110,3804
691100,2904
691090,2856
691080,2820
691070,2772
691060,3420
691050,3156
691040,3288
691030,3216
691020,2760
691010,2844
691000,2832
690990,3492
690980,3552
690970,3036
690960,2688
690950,3192
690940,2988
690930,2832
690920,2724
690910,2880
690900,3156
690890,3024
690880,2832
690870,2735
690860,2904
690850,3420
690840,2880
690830,2688
690820,3132
690810,2856
690800,2916
690790,3492
690780,2664
690770,2880
690760,2640
690750,2964
690740,2520
690730,2904
690720,3228
690710,2664
690700,3276
690690,2496
690680,3060
690670,2940
690660,2700
690650,2928
690640,2844
690630,2796
690620,2904
690610,2724
690600,3792
690590,2664
690580,3240
690570,2784
690560,3324
690550,3216
690540,2652
690530,3636
690520,3120
690510,2784
690500,3228
690490,2796
690480,2916
690470,3168
690460,2628
690450,2544
690440,3132
690430,2844
690420,3060
690410,3360
690400,3360
690390,2616
690380,2928
690370,2688
690360,2592
690350,3192
690340,2712
690330,2580
690320,3120
690310,2832
690300,3516
690290,3084
690280,3636
690270,2772
690260,3828
690250,2556
690240,2652
690230,3732
690220,2640
690210,2916
690200,2556
690190,2844
690180,2604
690170,3192
690160,3156
690150,2628
690140,2736
690130,3084
690120,2448
690110,2580
690100,3360
690090,2784
690080,2568
690070,3444
690060,2940
690050,2508
690040,3036
690030,2868
690020,3696
690010,3240
690000,3072
689990,3048
689980,3108
689970,2820
689960,2808
689950,2916
689940,3215
689930,3288
689920,2772
689910,2928
689900,3000
689890,2928
689880,3384
689870,2952
689860,2676
689850,3252
689840,3756
689830,2568
689820,3024
689810,3264
689800,2856
689790,2784
689780,2664
689770,3504
689760,3252
689750,3072
689740,2712
689730,2664
689720,2904
689710,3000
689700,2664
689690,2808
689680,3516
689670,3528
689660,3312
689650,2952
689640,2676
689630,3600
689620,3216
689610,2976
689600,2880
689590,3024
689580,3600
689570,2808
689560,2832
689550,2592
689540,2628
689530,3000
689520,3000
689510,2820
689500,2976
689490,3540
689480,2988
689470,4176
689460,3252
689450,2904
689440,2568
689430,3900
689420,3192
689410,3360
689400,2928
689390,2808
689380,3048
689370,3084
689360,2700
689350,2448
689340,2676
689330,3084
689320,2784
689310,3000
689300,2868
689290,2928
689280,3360
689270,2904
689260,3060
689250,3000
689240,2628
689230,2808
689220,3516
689210,2616
689200,2976
689190,2712
689180,2904
689170,2772
689160,2532
689150,2952
689140,3324
689130,2244
689120,3348
689110,2928
689100,2664
689090,3048
689080,3012
689070,2796
689060,2520
689050,2652
689040,2784
689030,2412
689020,3144
689010,2628
689000,3816
688990,3048
688980,3048
688970,2676
688960,2628
688950,2496
688940,2868
688930,2688
688920,2628
688910,2820
688900,3360
688890,3624
688880,3732
688870,3264
688860,3372
688850,3324
688840,3564
688830,3432
688820,3288
688810,3384
688800,3720
688790,2988
688780,3372
688770,3180
688760,2940
688750,3432
688740,3060
688730,3384
688720,3240
688710,3024
688700,2772
688690,2772
688680,2784
688670,3240
688660,3540
688650,3468
688640,2856
688630,3108
688620,3660
688610,3012
688600,2520
688590,3156
688580,2688
688570,2784
688560,3348
688550,3324
688540,3132
688530,3048
688520,3660
688510,3072
688500,2892
688490,2844
688480,3036
688470,3060
688460,3096
688450,3084
688440,2808
688430,3780
688420,3276
688410,3288
688400,3024
688390,2928
688380,3324
688370,3312
688360,2892
688350,2940
688340,3228
688330,2688
688320,2460
688310,3168
688300,3684
688290,3000
688280,2676
688270,3252
688260,2508
688250,3360
688240,2964
688230,3192
688220,3204
688210,2364
688200,3012
688190,2748
688180,3192
688170,3048
688160,2532
688150,3000
688140,3276
688130,2844
688120,2736
688110,4392
688100,3120
688090,2772
688080,2748
688070,2748
688060,2976
688050,2700
688040,3216
688030,3060
688020,3216
688010,3036
688000,3012
687990,2760
687980,3024
687970,3060
687960,3528
687950,3840
687940,2784
687930,3240
687920,2652
687910,2892
687900,2700
687890,2784
687880,2736
687870,3108
687860,2652
687850,2424
687840,2640
687830,2376
687820,3588
687810,3180
687800,2940
687790,3552
687780,2616
687770,2628
687760,2928
687750,3024
687740,2712
687730,3312
687720,2460
687710,2988
687700,3060
687690,2712
687680,2304
687670,3252
687660,3540
687650,3168
687640,2880
687630,3072
687620,3228
687610,3012
687600,3060
687590,3060
687580,2736
687570,2352
687560,3216
687550,3684
687540,3120
687530,3036
687520,2316
687510,3360
687500,3060
687490,3108
687480,2928
687470,2940
687460,2784
687450,2916
687440,2568
687430,3120
687420,2604
687410,2904
687400,2412
687390,2892
687380,3443
687370,2856
687360,2904
687350,3084
687340,3024
687330,2712
687320,3072
687310,3204
687300,2688
687290,3588
687280,3540
687270,3048
687260,3144
687250,3240
687240,2892
687230,3096
687220,3132
687210,2988
687200,2448
687190,3420
687180,3072
687170,2964
687160,2568
687150,2880
687140,2760
687130,2388
687120,2544
687110,3192
687100,2664
687090,2556
687080,3096
687070,4020
687060,2760
687050,2784
687040,3180
687030,3540
687020,3372
687010,2639
687000,3324
686990,2808
686980,3108
686970,3024
686960,2904
686950,3276
686940,3012
686930,2928
686920,2568
686910,3924
686900,3180
686890,2652
686880,2928
686870,2940
686860,3456
686850,2940
686840,3060
686830,3228
686820,3276
686810,2988
686800,2688
686790,2808
686780,3360
686770,3108
686760,2736
686750,4824
686740,2796
686730,3444
686720,2784
686710,3492
686700,2856
686690,2880
686680,3084
686670,2508
686660,3228
686650,2976
686640,2915
686630,2928
686620,2664
686610,3300
686600,2820
686590,2460
686580,2772
686570,3024
686560,2796
686550,3420
686540,2880
686530,3420
686520,2184
686510,2808
686500,2964
686490,2820
686480,3444
686470,3228
686460,2868
686450,2544
686440,3492
686430,2568
686420,2496
686410,2868
686400,3012
686390,3108
686380,3120
686370,3672
686360,2748
686350,3216
686340,2244
686330,2748
686320,3876
686310,3576
686300,3024
686290,3216
686280,2568
686270,2892
686260,2700
686250,2772
686240,3036
686230,3540
686220,2940
686210,3648
686200,3300
686190,2832
686180,2964
686170,2472
686160,2832
686150,2772
686140,2496
686130,3852
686120,3192
686110,2736
686100,3060
686090,3120
686080,2988
686070,3264
686060,3384
686050,3564
686040,2844
686030,3444
686020,3012
686010,3072
686000,2604
685990,2688
685980,3612
685970,3024
685960,3588
685950,2688
685940,3180
685930,2652
685920,2208
685910,3024
685900,2580
685890,3096
685880,2772
685870,2832
685860,3372
685850,3000
685840,3204
685830,3372
685820,3540
685810,3108
685800,2688
685790,2928
685780,3156
685770,3312
685760,2964
685750,2376
685740,3108
685730,3095
685720,2496
685710,3144
685700,2904
685690,3348
685680,3012
685670,3132
685660,3156
685650,2964
685640,3192
685630,2808
685620,2244
685610,2640
685600,2784
685590,3504
685580,2712
685570,2940
685560,3420
685550,2916
685540,3156
685530,2748
685520,2640
685510,2940
685500,3228
685490,3108
685480,2868
685470,3324
685460,2832
685450,3060
685440,3120
685430,2556
685420,2976
685410,2808
685400,2892
685390,3216
685380,2664
685370,2820
685360,3060
685350,3000
685340,3156
685330,3132
685320,3204
685310,3588
685300,2808
685290,3432
685280,2928
685270,2628
685260,2304
685250,4356
685240,3408
685230,2580
685220,3300
685210,3444
685200,3324
685190,3312
685180,3684
685170,3192
685160,3120
685150,3372
685140,3084
685130,3132
685120,3287
685110,2736
685100,3420
685090,2916
685080,2952
685070,2952
685060,2784
685050,2892
685040,3696
685030,2700
685020,3396
685010,3528
685000,2844
684990,3384
684980,2808
684970,2724
684960,3264
684950,2820
684940,3096
684930,2928
684920,3168
684910,3024
684900,3420
684890,3132
684880,3072
684870,3612
684860,3660
684850,3204
684840,3408
684830,3600
684820,3036
684810,2268
684800,2976
684790,2976
684780,3336
684770,2783
684760,3288
684750,3576
684740,2736
684730,3072
684720,3168
684710,3504
684700,2628
684690,3312
684680,2615
684670,2796
684660,3108
684650,3060
684640,4776
684630,2916
684620,3444
684610,3912
684600,2880
684590,3252
684580,3348
684570,2964
684560,2892
684550,3036
684540,3204
684530,2400
684520,3276
684510,3072
684500,3276
684490,3024
684480,2616
684470,3024
684460,2796
684450,3060
684440,2640
684430,2736
684420,3792
684410,3264
684400,2976
684390,3156
684380,2736
684370,3360
684360,2292
684350,3360
684340,3360
684330,2688
684320,2928
684310,3084
684300,3180
684290,3120
684280,2940
684270,2868
684260,2808
684250,2880
684240,2724
684230,3000
684220,2496
684210,2796
684200,3168
684190,2604
684180,3180
684170,2916
684160,2640
684150,2652
684140,3132
684130,3228
684120,2868
684110,2412
684100,2448
684090,2964
684080,2964
684070,3036
684060,3060
684050,2796
684040,3072
684030,2640
684020,2892
684010,3348
684000,2772
683990,2832
683980,3036
683970,2904
683960,3600
683950,3360
683940,3216
683930,2640
683920,2652
683910,3684
683900,3732
683890,3588
683880,2712
683870,2364
683860,2784
683850,3264
683840,2436
683830,2472
683820,3288
683810,2592
683800,3108
683790,2400
683780,3024
683770,3096
683760,2160
683750,2472
683740,2592
683730,2784
683720,3000
683710,3228
683700,3348
683690,3036
683680,2640
683670,2340
683660,3264
683650,2664
683640,2952
683630,3084
683620,2652
683610,3636
683600,2556
683590,2916
683580,2844
683570,2988
683560,2820
683550,2700
683540,3444
683530,2988
683520,2352
683510,3468
683500,2712
683490,2940
683480,2340
683470,2904
683460,2820
683450,3684
683440,2808
683430,2760
683420,3012
683410,3144
683400,2772
683390,2844
683380,3576
683370,3012
683360,2916
683350,3012
683340,2664
683330,2688
683320,2904
683310,2892
683300,2976
683290,3240
683280,2736
683270,2904
683260,2724
683250,2640
683240,3324
683230,2832
683220,3204
683210,3036
683200,2700
683190,3072
683180,2928
683170,3240
683160,2676
683150,3048
683140,2760
683130,3000
683120,3024
683110,3252
683100,2988
683090,2988
683080,2904
683070,3000
683060,4116
683050,2724
683040,2532
683030,3168
683020,3132
683010,3144
683000,2796
682990,2748
682980,3096
682970,3012
682960,2640
682950,2760
682940,2376
682930,3252
682920,2844
682910,2988
682900,2748
682890,3252
682880,2616
682870,2544
682860,2676
682850,3120
682840,2268
682830,3792
682820,3096
682810,2988
682800,2568
682790,3036
682780,2964
682770,3516
682760,3252
682750,3600
682740,2964
682730,2436
682720,2628
682710,2760
682700,3012
682690,2280
682680,2676
682670,2724
682660,2796
682650,3372
682640,3168
682630,2544
682620,2772
682610,2916
682600,2976
682590,2280
682580,3216
682570,2844
682560,3732
682550,3828
682540,2820
682530,2988
682520,3060
682510,3012
682500,3228
682490,3468
682480,2640
682470,2628
682460,2880
682450,2640
682440,2856
682430,2916
682420,2712
682410,2700
682400,3096
682390,2484
682380,3108
682370,3096
682360,2556
682350,2628
682340,2880
682330,3132
682320,3336
682310,3096
682300,2472
682290,2724
682280,2592
682270,2940
682260,3288
682250,2796
682240,2916
682230,3000
682220,3396
682210,3228
682200,3648
682190,2652
682180,2580
682170,2952
682160,3312
682150,3156
682140,2940
682130,2724
682120,3384
682110,2760
682100,2952
682090,3096
682080,3228
682070,3072
682060,3132
682050,3216
682040,3252
682030,3036
682020,2772
682010,3503
682000,3684
681990,3324
681980,2760
681970,3060
681960,2964
681950,2700
681940,3480
681930,2928
681920,3912
681910,3144
681900,3036
681890,2388
681880,2448
681870,3180
681860,3192
681850,2496
681840,2880
681830,3408
681820,2784
681810,2640
681800,2928
681790,2796
681780,2952
681770,3084
681760,2688
681750,3276
681740,2796
681730,2928
681720,2856
681710,2616
681700,3144
681690,2724
681680,2724
681670,2892
681660,2472
681650,2976
681640,3420
681630,2700
681620,3336
681610,2616
681600,3864
681590,2652
681580,3252
681570,3036
681560,2136
681550,3072
681540,3348
681530,2868
681520,3648
681510,3516
681500,2916
681490,3048
681480,2580
681470,3036
681460,2940
681450,2496
681440,3588
681430,2652
681420,3372
681410,2712
681400,3456
681390,3060
681380,2292
681370,2724
681360,3120
681350,2724
681340,2928
681330,2760
681320,2940
681310,2988
681300,3192
681290,3768
681280,3228
681270,3060
681260,3180
681250,2400
681240,3012
681230,3060
681220,3084
681210,3048
681200,2748
681190,2244
681180,3143
681170,3084
681160,2736
681150,3180
681140,3348
681130,2592
681120,2916
681110,3264
681100,3156
681090,3396
681080,3072
681070,3828
681060,2568
681050,2616
681040,2448
681030,2892
681020,2904
681010,3240
681000,3420
680990,3600
680980,3408
680970,2964
680960,3096
680950,3036
680940,3048
680930,3024
680920,3072
680910,3072
680900,2736
680890,2916
680880,3156
680870,2976
680860,2976
680850,2604
680840,2736
680830,2772
680820,2916
680810,3132
680800,2904
680790,2520
680780,3180
680770,3156
680760,2688
680750,2844
680740,2364
680730,2628
680720,2723
680710,2580
680700,2916
680690,2676
680680,3264
680670,2364
680660,3024
680650,2724
680640,2784
680630,2988
680620,2904
680610,3144
680600,3300
680590,2760
680580,2592
680570,3780
680560,3264
680550,2820
680540,2640
680530,3060
680520,2544
680510,3312
680500,2844
680490,2820
680480,2784
680470,3024
680460,2748
680450,3168
680440,3024
680430,3264
680420,2736
680410,2976
680400,2928
680390,3180
680380,3552
680370,3576
680360,2760
680350,3144
680340,3060
680330,3036
680320,2796
680310,3540
680300,2832
680290,3336
680280,2388
680270,3264
680260,3000
680250,2496
680240,3156
680230,2760
680220,3348
680210,3720
680200,2628
680190,2664
680180,3276
680170,3300
680160,2975
680150,2724
680140,2616
680130,3192
680120,2208
680110,2676
680100,2808
680090,3096
680080,2976
680070,3540
680060,2676
680050,3084
680040,2808
680030,2952
680020,3192
680010,2424
680000,3516
679990,2160
679980,2772
679970,2688
679960,2880
679950,3228
679940,2880
679930,2556
679920,2508
679910,3072
679900,3144
679890,3455
679880,3084
679870,3348
679860,3768
679850,2832
679840,2784
679830,2844
679820,2640
679810,2376
679800,2592
679790,2976
679780,2616
679770,3240
679760,2592
679750,2748
679740,3324
679730,3348
679720,3096
679710,2904
679700,2616
679690,3024
679680,2568
679670,3276
679660,3096
679650,3144
679640,2328
679630,3168
679620,2988
679610,3132
679600,2232
679590,2676
679580,2232
679570,2472
679560,3384
679550,4008
679540,3504
679530,3468
679520,2916
679510,2952
679500,2952
679490,2544
679480,2988
679470,2784
679460,2904
679450,2568
679440,2988
679430,2916
679420,2580
679410,3168
679400,2928
679390,2208
679380,3312
679370,2364
679360,3468
679350,3588
679340,2268
679330,2988
679320,2664
679310,2928
679300,2316
679290,2388
679280,3012
679270,2904
679260,2736
679250,2760
679240,3396
679230,2664
679220,3072
679210,2724
679200,2964
679190,2568
679180,3336
679170,2352
679160,2760
679150,2676
679140,3168
679130,2904
679120,2580
679110,2664
679100,2472
679090,3264
679080,3000
679070,3480
679060,3384
679050,3144
679040,2868
679030,2844
679020,2784
679010,3408
679000,3600
678990,2688
678980,2424
678970,2964
678960,2868
678950,2940
678940,2556
678930,2916
678920,2880
678910,2712
678900,2340
678890,2508
678880,3132
678870,2988
678860,2532
678850,2724
678840,2880
678830,2940
678820,2676
678810,3696
678800,2400
678790,2880
678780,3552
678770,3072
678760,3060
678750,2772
678740,2832
678730,3720
678720,2868
678710,2928
678700,2328
678690,2784
678680,2604
678670,3204
678660,2964
678650,2568
678640,2712
678630,3120
678620,2952
678610,3408
678600,3060
678590,3084
678580,2664
678570,2904
678560,2676
678550,3696
678540,3072
678530,2868
678520,2928
678510,2724
678500,3048
678490,2496
678480,2772
678470,2628
678460,3096
678450,2940
678440,3168
678430,2520
678420,3288
678410,2796
678400,2952
678390,3384
678380,2604
678370,3276
678360,2988
678350,2880
678340,2820
678330,2796
678320,3024
678310,3780
678300,2736
678290,3024
678280,2808
678270,3252
678260,2592
678250,2976
678240,2772
678230,2748
678220,2712
678210,2664
678200,3084
678190,3204
678180,3228
678170,3144
678160,2880
678150,3060
678140,3216
678130,2772
678120,3252
678110,2976
678100,2724
678090,3300
678080,2820
678070,3036
678060,2339
678050,3144
678040,2436
678030,3096
678020,2796
678010,3228
678000,3336
677990,2532
677980,2904
677970,2568
677960,2952
677950,3168
677940,3276
677930,3132
677920,2400
677910,2856
677900,2340
677890,3588
677880,2940
677870,3144
677860,3072
677850,3252
677840,2856
677830,3000
677820,2472
677810,2904
677800,3336
677790,2604
677780,2663
